,,Ciclo Respiratorio,Crepitancia,Sibilancia,Varianza,Rango,Suma de Promedios,Promedio de Espectros
188_1b1_Ar_sc_Meditron.wav,1,2.0,0.0,0.0,4.3599052917948574e-05,0.08736230413269512,-1.3349284879122227e-06,8.719030706066811e-05
188_1b1_Ar_sc_Meditron.wav,2,3.0,0.0,0.0,7.396109118012227e-05,0.09720383000134111,-1.3907418025658115e-06,0.00014791517315903343
188_1b1_Ar_sc_Meditron.wav,3,4.0,0.0,0.0,8.213767864182954e-05,0.1045782277939078,1.7749160694744932e-07,0.00016425827196308874
188_1b1_Ar_sc_Meditron.wav,4,5.0,0.0,0.0,4.4455160958836714e-05,0.09052512811701299,-3.3408216611877173e-06,8.89031736364451e-05
188_1b1_Ar_sc_Meditron.wav,5,6.0,0.0,0.0,5.9751194611632e-05,0.09252995256147337,5.764617174493254e-07,0.00011949646034902197
188_1b1_Ar_sc_Meditron.wav,6,7.0,0.0,0.0,5.31603210033006e-05,0.09761541204587879,-1.85500567934339e-05,0.00010631199383334547
188_1b1_Ar_sc_Meditron.wav,7,8.0,0.0,0.0,3.9384024726554735e-05,0.07517903028045819,7.628786032334489e-06,7.87610046405298e-05
188_1b1_Ar_sc_Meditron.wav,8,9.0,0.0,0.0,5.125221507034689e-05,0.12566007153594727,-1.990101414412957e-06,0.00010249727900143469
188_1b1_Ar_sc_Meditron.wav,9,10.0,0.0,0.0,2.802476133171595e-05,0.11192094336634104,-8.772611299829843e-06,5.6046676354135565e-05
188_1b1_Ar_sc_Meditron.wav,10,11.0,0.0,0.0,6.764848213063938e-05,0.13829989897602055,2.8972527490502026e-05,0.00013529266775558606
188_1b1_Ar_sc_Meditron.wav,11,12.0,0.0,0.0,4.313733788934331e-05,0.08347523193411252,-1.8431651447832477e-06,8.627188118566449e-05
188_1b1_Ar_sc_Meditron.wav,12,13.0,0.0,0.0,3.53769277384778e-05,0.08300419983104533,9.653859959326352e-06,7.075001745930021e-05
188_1b1_Ar_sc_Meditron.wav,13,14.0,0.0,0.0,1.1954934934172527e-05,0.05983442906937919,-8.594675066170937e-07,2.3908182390762418e-05
188_1b1_Ar_sc_Meditron.wav,14,15.0,0.0,0.0,2.6661403858635574e-05,0.07430045432669732,-2.9508971197322695e-06,5.331873011478452e-05
188_1b1_Ar_sc_Meditron.wav,15,16.0,0.0,0.0,2.2153684714035026e-05,0.08047851671421238,8.557685098813996e-06,4.430563283759311e-05
188_1b1_Ar_sc_Meditron.wav,16,17.0,0.0,0.0,4.242031539635124e-05,0.08357002332233723,-1.482315262277905e-05,8.483746415225789e-05
188_1b1_Pl_sc_Meditron.wav,0,1.0,0.0,0.0,1.7264028921674547e-05,0.053871078637549606,-9.604179259791742e-06,3.4524836341404385e-05
188_1b1_Pl_sc_Meditron.wav,1,2.0,0.0,0.0,2.0539811632834188e-05,0.08524557109460007,-1.3632456479739703e-05,4.107851766702305e-05
188_1b1_Pl_sc_Meditron.wav,2,3.0,0.0,0.0,6.6150644993754e-05,0.1256196400321004,2.3937527321140515e-07,0.00013229629031665972
188_1b1_Pl_sc_Meditron.wav,3,4.0,0.0,0.0,3.112522149983373e-05,0.10080599569606014,7.458514688915129e-06,6.224510190631697e-05
188_1b1_Pl_sc_Meditron.wav,4,5.0,0.0,0.0,1.9796273689444942e-05,0.06077333805941118,6.369018273813687e-06,3.9589283091036056e-05
188_1b1_Pl_sc_Meditron.wav,5,6.0,0.0,0.0,3.283581037138676e-05,0.06841036658593588,-3.56100770533813e-06,6.56690467982433e-05
188_1b1_Pl_sc_Meditron.wav,6,7.0,0.0,0.0,7.19665722266384e-05,0.12120400794933063,-3.1624790659872213e-07,0.00014392789333527413
188_1b1_Pl_sc_Meditron.wav,7,8.0,0.0,0.0,0.00010554028800350418,0.13865992415534464,1.3503375124792327e-06,0.0002110728751468841
188_1b1_Pl_sc_Meditron.wav,8,9.0,0.0,0.0,2.1317242881159347e-05,0.08639678769839229,-2.6611432084690424e-07,4.263291195332046e-05
188_1b1_Pl_sc_Meditron.wav,9,10.0,0.0,0.0,0.00011297672191339596,0.12591938822802018,1.2769883622572572e-06,0.00022594436793332194
188_1b1_Pl_sc_Meditron.wav,10,11.0,0.0,0.0,0.00019192750439949902,0.16561753564530896,-2.6621234481996006e-06,0.00038384050290341947
188_1b1_Pl_sc_Meditron.wav,11,12.0,0.0,0.0,7.904422092142944e-05,0.1326099084607577,-2.8327174518961277e-06,0.0001580847784873914
188_1b1_Pl_sc_Meditron.wav,12,13.0,0.0,0.0,7.347592883577888e-05,0.2044489675432869,5.674299152535753e-06,0.0001469495135679101
188_1b1_Pl_sc_Meditron.wav,13,14.0,0.0,0.0,0.0002339257174592857,0.13711843735325804,-1.2709695957340393e-07,0.000467819819062718
188_1b1_Tc_sc_Meditron.wav,0,1.0,0.0,0.0,1.0839749630600567e-05,0.04387380858366078,1.2729481608797682e-05,2.1672947584180523e-05
188_1b1_Tc_sc_Meditron.wav,1,2.0,0.0,0.0,1.3620448380986457e-06,0.03892594508877067,-7.5730610368901665e-06,2.7239249691608203e-06
188_1b1_Tc_sc_Meditron.wav,2,3.0,0.0,0.0,1.7253910445525132e-05,0.18505062637027492,-4.777523152873348e-06,3.4505693274002905e-05
188_1b1_Tc_sc_Meditron.wav,3,4.0,0.0,0.0,4.1592816058764574e-05,0.2217381144564659,1.0697659290691023e-06,8.318301786133434e-05
188_1b1_Tc_sc_Meditron.wav,4,5.0,0.0,0.0,1.9209098476703217e-05,0.0630469577684843,-8.946637313109518e-09,3.841682624565155e-05
188_1b1_Tc_sc_Meditron.wav,5,6.0,0.0,0.0,1.818128729067867e-05,0.10845766101177784,1.370025440792623e-06,3.636055005184444e-05
188_1b1_Tc_sc_Meditron.wav,6,7.0,0.0,0.0,1.6566710455297223e-05,0.06881888887519436,8.899421736460341e-07,3.313110938409031e-05
188_1b1_Tc_sc_Meditron.wav,7,8.0,0.0,0.0,7.997554209052897e-06,0.047597525956792314,-7.253532238965e-07,1.5994247494029248e-05
188_1b1_Tc_sc_Meditron.wav,8,9.0,0.0,0.0,9.000560656733399e-05,0.3924702296974337,-2.0268828261673493e-06,0.00018000441050398502
188_1b1_Tc_sc_Meditron.wav,9,10.0,0.0,0.0,1.7811961115496983e-05,0.05904754189869238,1.1735157525379821e-07,3.562249132152133e-05
188_1b1_Tc_sc_Meditron.wav,10,11.0,0.0,0.0,7.1486678917725105e-06,0.0444245276452275,-3.990226574075331e-08,1.4296825674518918e-05
188_1b1_Tc_sc_Meditron.wav,11,12.0,0.0,0.0,1.1686141048123362e-05,0.052096635364045685,2.387708883553018e-06,2.337049481459984e-05
188_1b1_Tc_sc_Meditron.wav,12,13.0,0.0,0.0,4.84580134956679e-06,0.042663999605614844,-6.141850968002623e-07,9.690911675768217e-06
188_1b1_Tc_sc_Meditron.wav,13,14.0,0.0,0.0,5.45251850494853e-06,0.040873708022734725,-5.994796263562934e-07,1.0904683775995466e-05
188_1b1_Tc_sc_Meditron.wav,14,15.0,0.0,0.0,2.906782939053114e-05,0.13021281856161473,6.827911420966621e-06,5.813115632917403e-05
188_1b1_Tc_sc_Meditron.wav,15,16.0,0.0,0.0,6.667775479711374e-06,0.05695859081663973,-9.26232466652204e-06,1.3334721427763169e-05
189_1b2_Lr_mc_LittC2SE.wav,0,1.0,1.0,0.0,1.0149092819177273e-07,0.006458855999574859,5.553291732840636e-08,2.029779739410914e-07
189_1b2_Lr_mc_LittC2SE.wav,1,2.0,1.0,0.0,3.610315945008951e-08,0.004450233200252557,-1.8595429830979307e-08,7.220497050953656e-08
189_1b2_Lr_mc_LittC2SE.wav,2,3.0,0.0,0.0,1.0513647156685476e-07,0.00846471603724774,-1.650438884766477e-07,2.1026934466461389e-07
189_1b2_Lr_mc_LittC2SE.wav,3,4.0,0.0,0.0,5.851353792630096e-08,0.005998756239625148,-1.5352058575787875e-07,1.1702593645939921e-07
189_1b2_Lr_mc_LittC2SE.wav,4,5.0,0.0,0.0,3.505042104816464e-09,0.0019342438561578872,7.258000725775178e-06,7.0091939271577365e-09
190_1b1_Tc_sc_Meditron.wav,0,1.0,0.0,0.0,1.1863813877236708e-06,0.035157136851284874,2.568488633862937e-07,2.3726559231202474e-06
190_1b1_Tc_sc_Meditron.wav,1,2.0,0.0,0.0,1.5071090908055477e-06,0.07196482264659959,-3.2043086553594637e-07,3.014192457758245e-06
190_1b1_Tc_sc_Meditron.wav,2,3.0,0.0,0.0,2.4267644044884333e-06,0.05844811341600206,4.787674010760975e-07,4.853450001293281e-06
190_1b1_Tc_sc_Meditron.wav,3,4.0,0.0,0.0,3.258497687429939e-06,0.05883559474362403,1.2899619991562984e-07,6.516911280256608e-06
191_2b1_Pl_mc_LittC2SE.wav,0,1.0,0.0,0.0,5.776208303854308e-06,0.05669400420375305,1.2737473582914245e-05,1.1551934211825549e-05
191_2b1_Pl_mc_LittC2SE.wav,1,2.0,0.0,0.0,3.1166616177897085e-06,0.057147385088354215,-9.618295356738822e-07,6.233140803969856e-06
191_2b1_Pl_mc_LittC2SE.wav,2,3.0,0.0,0.0,8.656610839001044e-07,0.032623812926261805,-2.2889736144000103e-07,1.731266660693422e-06
191_2b1_Pl_mc_LittC2SE.wav,3,4.0,0.0,0.0,2.574405404236264e-06,0.043834498692776565,6.473235617409917e-07,5.148653626471478e-06
191_2b1_Pl_mc_LittC2SE.wav,4,5.0,0.0,0.0,1.506602870535505e-06,0.039312913543880036,-8.441138295981153e-07,3.0131066485380866e-06
191_2b1_Pl_mc_LittC2SE.wav,5,6.0,0.0,0.0,3.2246942822692494e-06,0.07525505524436657,3.6435212219951424e-07,6.4492760725869835e-06
191_2b1_Pl_mc_LittC2SE.wav,6,7.0,0.0,0.0,4.650236655500465e-06,0.07725456569056155,8.215413922289341e-07,9.300180926037213e-06
191_2b1_Pl_mc_LittC2SE.wav,7,8.0,0.0,0.0,2.5056363928425166e-06,0.03323829727682135,-9.98019508202447e-07,5.010903277294998e-06
191_2b1_Pr_mc_LittC2SE.wav,0,1.0,0.0,0.0,4.682044781460815e-06,0.0401919619657312,2.496807506482748e-06,9.363900152153335e-06
191_2b1_Pr_mc_LittC2SE.wav,1,2.0,0.0,0.0,1.7956102558732256e-06,0.049182119999380686,-5.298754564077736e-07,3.591112977295863e-06
191_2b1_Pr_mc_LittC2SE.wav,2,3.0,0.0,0.0,2.9259410825450394e-07,0.020844769613491004,4.0737466183449077e-07,5.851687608199158e-07
191_2b1_Pr_mc_LittC2SE.wav,3,4.0,0.0,0.0,1.2174149575947164e-06,0.02344376636565072,3.452181813602189e-07,2.4347931085937874e-06
191_2b1_Pr_mc_LittC2SE.wav,4,5.0,0.0,0.0,1.138917391944501e-06,0.023573308513064786,3.0467490051497795e-07,2.2777978910966732e-06
191_2b1_Pr_mc_LittC2SE.wav,5,6.0,0.0,0.0,1.657307044932413e-06,0.0506205577806748,3.7611350051629083e-06,3.314501577506035e-06
191_2b1_Pr_mc_LittC2SE.wav,6,7.0,0.0,0.0,2.073747309533451e-06,0.048771381516936926,-3.066711549188918e-06,4.147428460275722e-06
191_2b1_Pr_mc_LittC2SE.wav,7,8.0,0.0,0.0,4.767518866600663e-07,0.011935528818027064,-6.555948374057007e-07,9.533629516138378e-07
191_2b2_Tc_mc_LittC2SE.wav,0,1.0,0.0,0.0,6.580303209522267e-05,0.23312719853358554,-1.3774489530866202e-05,0.00013160087447223128
191_2b2_Tc_mc_LittC2SE.wav,1,2.0,0.0,0.0,1.2453823254093566e-05,0.07712729329925089,6.875114471940786e-07,2.4907218967823434e-05
191_2b2_Tc_mc_LittC2SE.wav,2,3.0,0.0,0.0,7.83770549067071e-06,0.05680396730301116,-1.6101634326808114e-06,1.5674884413066317e-05
191_2b2_Tc_mc_LittC2SE.wav,3,4.0,0.0,0.0,1.530971948191963e-05,0.06983752670551227,3.6277710921635184e-06,3.061825367994024e-05
191_2b2_Tc_mc_LittC2SE.wav,4,5.0,0.0,0.0,8.223945806515542e-05,0.20688932424245451,-2.0535396015290893e-06,0.00016447667545630427
191_2b2_Tc_mc_LittC2SE.wav,5,6.0,0.0,0.0,2.1821778589300955e-06,0.028124328803758133,-8.139718982649541e-07,4.36428573139903e-06
191_2b2_Tc_mc_LittC2SE.wav,6,7.0,0.0,0.0,1.7029202749708104e-06,0.033366975369088295,1.488694915220037e-07,3.4057261409742406e-06
191_2b2_Tc_mc_LittC2SE.wav,7,8.0,0.0,0.0,7.392586735496408e-06,0.0401975236213907,7.702287733097217e-07,1.4784472884683539e-05
192_2b1_Al_mc_LittC2SE.wav,0,1.0,0.0,0.0,1.064306675432103e-10,0.001520419053760682,-1.2703062030415634e-06,2.128417363998276e-10
192_2b1_Al_mc_LittC2SE.wav,1,2.0,0.0,1.0,4.517430655742334e-05,0.11204913258874932,-1.255425675199239e-06,9.034557812498758e-05
192_2b1_Al_mc_LittC2SE.wav,2,3.0,0.0,1.0,5.820424891267119e-05,0.10864805937782443,-7.462485749083792e-06,0.00011640527097855571
192_2b1_Al_mc_LittC2SE.wav,3,4.0,0.0,1.0,2.9675969480215382e-05,0.09241156670960228,1.0877511413071028e-05,5.935095735254906e-05
192_2b1_Al_mc_LittC2SE.wav,4,5.0,0.0,1.0,9.592243569386903e-06,0.05705523917840105,-1.617149871573811e-06,1.918418111728491e-05
192_2b1_Al_mc_LittC2SE.wav,5,6.0,1.0,1.0,1.9983809004177168e-05,0.12319648439006711,7.629540015434878e-07,3.996699918046581e-05
192_2b1_Al_mc_LittC2SE.wav,6,7.0,0.0,1.0,7.385521825218816e-06,0.054562771814762275,1.5484252174357402e-06,1.4770581679972558e-05
192_2b1_Al_mc_LittC2SE.wav,7,8.0,0.0,1.0,9.112245324921771e-05,0.09913177819500624,-2.647931123060249e-06,0.00018223419440142156
192_2b1_Ar_mc_LittC2SE.wav,0,1.0,0.0,0.0,0.00025716404665383324,0.4310415481758132,1.5276232900961088e-06,0.0005143057098063477
192_2b1_Ar_mc_LittC2SE.wav,1,2.0,0.0,1.0,0.000324986482339137,0.22010321322864845,-5.212585072203517e-06,0.0006499507858423812
192_2b1_Ar_mc_LittC2SE.wav,2,3.0,0.0,1.0,0.0007442468656352953,0.2972311915683088,9.27075407022907e-06,0.0014884689865531776
192_2b1_Ar_mc_LittC2SE.wav,3,4.0,0.0,1.0,0.00025267466940606285,0.25768150995266315,-1.5836932278852928e-05,0.0005053415143712437
192_2b1_Ar_mc_LittC2SE.wav,4,5.0,0.0,1.0,8.794011286201002e-05,0.27098970588410953,1.2919111971573157e-05,0.00017587769921748796
192_2b1_Ar_mc_LittC2SE.wav,5,6.0,0.0,1.0,0.00012983873854381254,0.20436797480684837,-8.10569813965999e-07,0.00025966943330368034
192_2b1_Ar_mc_LittC2SE.wav,6,7.0,0.0,1.0,0.00010518265772564047,0.17465839863651458,1.3540991977768029e-05,0.00021035901633415747
192_2b1_Ar_mc_LittC2SE.wav,7,8.0,0.0,1.0,0.0011394349368494296,0.23069684323618506,-5.402963162139361e-05,0.0022786890540627647
192_2b2_Al_mc_LittC2SE.wav,0,1.0,0.0,1.0,1.916925290710232e-06,0.04665354074960844,1.651108503611616e-06,3.833713034311024e-06
192_2b2_Al_mc_LittC2SE.wav,1,2.0,1.0,1.0,1.4635591161052329e-05,0.10682397470767975,2.5381275749447147e-06,2.927012670587896e-05
192_2b2_Al_mc_LittC2SE.wav,2,3.0,0.0,1.0,2.6489038606462387e-05,0.07565349098710264,-3.6025230595230804e-07,5.29772723440783e-05
192_2b2_Al_mc_LittC2SE.wav,3,4.0,1.0,1.0,3.204073721692417e-05,0.0905286326476577,-2.5635923000959874e-06,6.408046746514355e-05
192_2b2_Al_mc_LittC2SE.wav,4,5.0,0.0,1.0,1.6684627422204498e-05,0.0707179128394964,2.9253123368471846e-06,3.3368241259121204e-05
192_2b2_Al_mc_LittC2SE.wav,5,6.0,0.0,1.0,2.1611249796271965e-05,0.0664842772483838,4.781651481847339e-06,4.322182693163145e-05
192_2b2_Al_mc_LittC2SE.wav,6,7.0,0.0,1.0,1.1973435534564314e-05,0.05658133341830843,-1.027971216911355e-06,2.394648321530028e-05
192_2b2_Al_mc_LittC2SE.wav,7,8.0,0.0,1.0,3.5937364503567735e-05,0.06044915490506694,-3.9755205835737304e-05,7.186435148345557e-05
192_2b2_Ar_mc_LittC2SE.wav,0,1.0,0.0,0.0,8.804981274991813e-05,0.29237654613514363,-4.32725344989896e-06,0.00017609152635871038
192_2b2_Ar_mc_LittC2SE.wav,1,2.0,0.0,1.0,6.446389288315506e-05,0.13975932964095106,1.2521110561229735e-05,0.00012892578886732975
192_2b2_Ar_mc_LittC2SE.wav,2,3.0,0.0,1.0,0.0004751153205947775,0.25275671675328154,-1.0372056801651383e-05,0.0009502034622340837
192_2b2_Ar_mc_LittC2SE.wav,3,4.0,0.0,1.0,0.0003238209823284313,0.23681932550723306,-2.4399972675644266e-06,0.0006476233638766728
192_2b2_Ar_mc_LittC2SE.wav,4,5.0,0.0,1.0,0.0005166398202681864,0.44276271825129765,-1.7836630632000068e-05,0.0010332628151660782
192_2b2_Ar_mc_LittC2SE.wav,5,6.0,0.0,1.0,0.0004679407036898228,0.2725343550225497,7.726360245285381e-06,0.0009358514025254449
192_2b2_Ar_mc_LittC2SE.wav,6,7.0,0.0,1.0,0.00026528552845177207,0.2010752904847115,2.2749014832761454e-06,0.0005305537840234808
192_2b2_Ar_mc_LittC2SE.wav,7,8.0,0.0,1.0,0.0011703591089656461,0.21099728632149936,0.00020569891759695237,0.0023400108385967715
192_2b3_Al_mc_LittC2SE.wav,0,1.0,1.0,0.0,1.2126262391025495e-06,0.0405883717657409,-2.7704178985890975e-06,2.4251613581089842e-06
192_2b3_Al_mc_LittC2SE.wav,1,2.0,0.0,1.0,1.4395906965475348e-05,0.06452985747066972,4.003479944166764e-06,2.8790990413590957e-05
192_2b3_Al_mc_LittC2SE.wav,2,3.0,0.0,1.0,6.72191108340253e-06,0.06862006722162338,-1.1199076468931244e-07,1.3443642848897488e-05
192_2b3_Al_mc_LittC2SE.wav,3,4.0,0.0,1.0,1.5643048382688764e-06,0.032418315872844744,1.634362084286195e-06,3.1285132573539343e-06
192_2b3_Al_mc_LittC2SE.wav,4,5.0,0.0,1.0,3.148895048775312e-06,0.041052436807708294,-5.268144690911545e-07,6.2976192312502945e-06
192_2b3_Al_mc_LittC2SE.wav,5,6.0,0.0,1.0,0.000109061229293646,0.1326012210688145,4.990685443171805e-07,0.00021811892578209305
192_2b3_Al_mc_LittC2SE.wav,6,7.0,0.0,1.0,3.126075445055995e-05,0.06460136784466937,-6.547208977785289e-06,6.251989519296118e-05
192_2b3_Ar_mc_LittC2SE.wav,0,1.0,0.0,0.0,9.179277799890669e-07,0.03827250359062773,-1.8323378539682863e-05,1.8358214806100254e-06
192_2b3_Ar_mc_LittC2SE.wav,1,2.0,0.0,1.0,0.00024298041998838677,0.23332347977700402,3.9898175935645425e-06,0.0004859538591849788
192_2b3_Ar_mc_LittC2SE.wav,2,3.0,0.0,1.0,9.718831211683752e-05,0.21109028721139034,2.877609518457972e-06,0.00019437121135079463
192_2b3_Ar_mc_LittC2SE.wav,3,4.0,0.0,1.0,5.8961127949191186e-05,0.14656048147282416,8.758620719629682e-07,0.00011791892814536574
192_2b3_Ar_mc_LittC2SE.wav,4,5.0,0.0,1.0,8.923819052140443e-05,0.18508013685392066,3.9761793440922746e-07,0.00017847118431613043
192_2b3_Ar_mc_LittC2SE.wav,5,6.0,0.0,1.0,0.0011557660212551779,0.4049929951085671,-5.875374972214569e-07,0.0023114965917398114
192_2b3_Ar_mc_LittC2SE.wav,6,7.0,0.0,1.0,0.0006281160892455531,0.2767164931932027,4.097671511143081e-06,0.001256198388825753
193_1b2_Al_mc_AKGC417L.wav,0,1.0,0.0,0.0,2.2008544743208343e-05,0.20393265755559586,0.00014026228623418506,4.401264914651087e-05
193_1b2_Al_mc_AKGC417L.wav,1,2.0,0.0,1.0,0.05331040200922086,2.1247859619395735,-5.694826262187025e-06,0.1066178521689395
193_1b2_Al_mc_AKGC417L.wav,2,3.0,0.0,1.0,0.04090586756572782,2.200300488107197,-2.0765287662509537e-06,0.08180716055445214
193_1b2_Al_mc_AKGC417L.wav,3,4.0,0.0,1.0,0.026460607861769587,1.8220774501933088,5.544218957189806e-06,0.05291840226177824
193_1b2_Al_mc_AKGC417L.wav,4,5.0,0.0,1.0,0.02233154829736985,1.898546857705587,5.0071138269679786e-05,0.04466188522786706
193_1b2_Al_mc_AKGC417L.wav,5,6.0,0.0,1.0,0.0602575687054218,2.511449060967692,8.577986946367797e-07,0.12051173437426449
193_1b2_Al_mc_AKGC417L.wav,6,7.0,0.0,1.0,0.03610823427248718,2.098596057473878,-8.415758006337085e-05,0.0722125110445061
193_1b2_Al_mc_AKGC417L.wav,7,8.0,0.0,1.0,0.03992429300428922,2.028920537847921,-9.609307359667845e-05,0.07984446181117083
193_1b2_Al_mc_AKGC417L.wav,8,9.0,0.0,1.0,0.0353855476151976,2.2711809782439385,-0.00010443323119673211,0.07076923145984766
193_1b2_Al_mc_AKGC417L.wav,9,10.0,0.0,1.0,0.03625765068306199,2.2176050705586783,0.00018885477613633507,0.07251348147701674
193_1b2_Al_mc_AKGC417L.wav,10,11.0,0.0,1.0,0.0609557671477465,2.3211277674506334,-8.127129353378203e-05,0.12190492124779595
193_1b2_Al_mc_AKGC417L.wav,11,12.0,0.0,1.0,0.060228587215332835,2.3686971970239568,-0.00024769080334548406,0.12045412101686512
193_1b2_Ar_mc_AKGC417L.wav,0,1.0,0.0,0.0,0.03315417563144404,2.9660419109064504,0.0007436034706524282,0.06630166223320354
193_1b2_Ar_mc_AKGC417L.wav,1,2.0,0.0,1.0,0.018881262730372782,1.59876024591584,1.6796348693919238e-05,0.03776147998661873
193_1b2_Ar_mc_AKGC417L.wav,2,3.0,0.0,1.0,0.023931978818246463,1.5696779937588556,-2.0001957319106722e-05,0.047861281280105306
193_1b2_Ar_mc_AKGC417L.wav,3,4.0,0.0,1.0,0.013225017701218393,1.008529611103922,-1.9986626788884305e-05,0.026448629233622203
193_1b2_Ar_mc_AKGC417L.wav,4,5.0,0.0,1.0,0.019322431713307442,1.6670356969572537,-1.3080694034582666e-05,0.03864381528819811
193_1b2_Ar_mc_AKGC417L.wav,5,6.0,0.0,1.0,0.024408432617913898,1.6810841472962883,1.2028008611014544e-05,0.048815486773489826
193_1b2_Ar_mc_AKGC417L.wav,6,7.0,0.0,1.0,0.016862863746259036,1.2339643778264089,-1.7233401383218023e-05,0.03372387930490888
193_1b2_Ar_mc_AKGC417L.wav,7,8.0,0.0,1.0,0.024469696678038805,1.2075175384018815,5.446793132130094e-06,0.04893686562541513
193_1b2_Ar_mc_AKGC417L.wav,8,9.0,0.0,1.0,0.01682587743564714,1.1247944732478807,2.1295018941142195e-05,0.033650868645789395
193_1b2_Ar_mc_AKGC417L.wav,9,10.0,0.0,1.0,0.01355377811115765,0.9634792843524671,2.3247617733183246e-05,0.027106875914223574
193_1b2_Ar_mc_AKGC417L.wav,10,11.0,0.0,1.0,0.027572708905277053,1.6861493631331756,-0.0001165901138896241,0.05514242646703304
193_1b2_Ar_mc_AKGC417L.wav,11,12.0,0.0,1.0,0.025354150286670346,1.922830408294347,0.00016253263323772274,0.050707015191830594
193_1b2_Ll_mc_AKGC417L.wav,0,1.0,0.0,0.0,2.209429059519476e-05,0.06816221664053601,-3.642881638385185e-06,4.4184123550806104e-05
193_1b2_Ll_mc_AKGC417L.wav,1,2.0,0.0,0.0,2.012138888990935e-05,0.06746706019892353,-4.147744478937592e-06,4.0241663638684143e-05
193_1b2_Ll_mc_AKGC417L.wav,2,3.0,0.0,0.0,1.8225763384282385e-05,0.06692558486998715,4.492905658175641e-06,3.644948854854865e-05
193_1b2_Ll_mc_AKGC417L.wav,3,4.0,0.0,0.0,2.000309459134518e-05,0.06778115883995024,4.626053025068969e-06,4.000406232521123e-05
193_1b2_Ll_mc_AKGC417L.wav,4,5.0,0.0,0.0,1.9955949646866045e-05,0.06733822525423502,2.7394402053660114e-06,3.9910816790360956e-05
193_1b2_Ll_mc_AKGC417L.wav,5,6.0,0.0,0.0,2.1068994620124972e-05,0.06749618132628404,2.645910896812464e-06,4.213679937214013e-05
193_1b2_Ll_mc_AKGC417L.wav,6,7.0,0.0,0.0,2.0387951658735942e-05,0.06712711767773286,3.976841410219097e-06,4.077366877651849e-05
193_1b2_Ll_mc_AKGC417L.wav,7,8.0,0.0,0.0,1.8570814867115092e-05,0.06725278681296884,2.4106798755329934e-06,3.713971136070948e-05
193_1b2_Ll_mc_AKGC417L.wav,8,9.0,0.0,0.0,1.97023401096672e-05,0.06934943297521456,1.7632492396493836e-06,3.940364248942237e-05
193_1b2_Ll_mc_AKGC417L.wav,9,10.0,0.0,0.0,1.9543143937044916e-05,0.06732019672937961,-1.8253922806528588e-06,3.908530694029787e-05
193_1b2_Ll_mc_AKGC417L.wav,10,11.0,0.0,0.0,1.6505639441515165e-05,0.06611237988888775,-3.535115611501754e-06,3.300948819798108e-05
193_1b2_Ll_mc_AKGC417L.wav,11,12.0,0.0,0.0,1.4916955330520782e-05,0.06532613675483098,-9.616339596660621e-06,2.9833154414890468e-05
193_1b2_Pl_mc_AKGC417L.wav,0,1.0,0.0,1.0,4.662279174896225e-05,0.1976317858133339,-1.2838441205898078e-05,9.323617710394712e-05
193_1b2_Pl_mc_AKGC417L.wav,1,2.0,0.0,1.0,0.004087996535633742,0.8644349633364397,-1.2838441205897856e-05,0.00817576671487016
193_1b2_Pl_mc_AKGC417L.wav,2,3.0,0.0,1.0,0.003842153208138336,0.8017772941688124,2.7576503810278247e-05,0.007683876741348454
193_1b2_Pl_mc_AKGC417L.wav,3,4.0,0.0,1.0,0.0015043135107212138,0.7098826802656916,1.788676085352769e-05,0.0030084670731690927
193_1b2_Pl_mc_AKGC417L.wav,4,5.0,0.0,1.0,0.001397042003779468,0.6172277156965005,-3.957533490912725e-05,0.0027940082255137086
193_1b2_Pl_mc_AKGC417L.wav,5,6.0,0.0,1.0,0.0063548899168950216,1.092934621013929,-1.532934979202361e-05,0.012709420942395851
193_1b2_Pl_mc_AKGC417L.wav,6,7.0,0.0,1.0,0.006918101835769707,1.3236374640547082,2.655526169524819e-05,0.013835445440299193
193_1b2_Pl_mc_AKGC417L.wav,7,8.0,0.0,1.0,0.004385405668986278,0.8100229576882728,-6.56063574935453e-06,0.008770358323596334
193_1b2_Pl_mc_AKGC417L.wav,8,9.0,0.0,1.0,0.004412206131009856,0.849165454410641,-2.970101138480298e-05,0.00882417986940773
193_1b2_Pl_mc_AKGC417L.wav,9,10.0,0.0,1.0,0.0044063588506399924,1.1016271681412495,3.168143521864372e-05,0.008812496531835086
193_1b2_Pl_mc_AKGC417L.wav,10,11.0,0.0,1.0,0.009435717173078654,0.9973327134748978,2.1529651157928074e-05,0.018870410671931858
193_1b2_Pl_mc_AKGC417L.wav,11,12.0,0.0,1.0,0.00463625389099288,0.8880574415331643,-6.999823974590573e-05,0.009272272737428547
193_1b2_Pr_mc_AKGC417L.wav,0,1.0,0.0,1.0,7.174648137343064e-43,0.0,2.063196328841066e-06,1.4347848751607878e-42
193_1b2_Pr_mc_AKGC417L.wav,1,2.0,0.0,1.0,6.619335586656809e-05,0.2255996857061467,2.0631963288410713e-06,0.00013238304654178136
193_1b2_Pr_mc_AKGC417L.wav,2,3.0,0.0,1.0,8.334642979583676e-05,0.32063960011282555,4.990154429553746e-06,0.00016668353880999214
193_1b2_Pr_mc_AKGC417L.wav,3,4.0,0.0,1.0,8.091148750338407e-05,0.28619386494324134,4.09517797760608e-06,0.00016181437197779384
